junction_id,hour,avg_speed_kmh,speed_std_dev,vehicle_count,pedestrian_count,signal_phase,cctv_quality,pothole_detected,wrong_way_driving,near_miss_event
JN-0213,13,21.7,19.09,70,19,Red,SD,0,0,0
JN-0178,13,23.9,10.24,36,13,Green,SD,0,0,0
JN-0423,13,74.6,16.19,161,36,Red,SD,0,0,0
JN-0379,13,20.5,12.0,80,37,Green,HD,0,0,0
JN-0257,13,68.6,8.33,180,47,Red,HD,0,0,0
JN-0090,13,28.5,12.92,26,44,Green,HD,0,0,0
JN-0182,13,42.5,13.53,100,23,Green,SD,0,0,0
JN-0337,13,23.8,11.49,85,29,Red,SD,0,0,0
JN-0297,13,23.6,16.88,93,2,Green,Blurry,0,0,1
JN-0363,13,37.7,4.87,139,31,Green,SD,0,0,1
JN-0415,13,30.7,10.04,133,44,Red,SD,0,0,0
JN-0079,13,26.7,1.53,45,15,Green,SD,0,0,0
JN-0061,13,26.8,13.45,61,27,Yellow,Blurry,0,0,0
JN-0243,13,5.5,9.13,69,11,Green,HD,0,0,0
JN-0292,13,24.1,1.15,109,43,Red,Blurry,1,0,0
JN-0175,13,52.5,16.16,177,38,Green,HD,0,0,0
JN-0098,13,35.8,9.77,117,35,Green,SD,0,1,1
JN-0233,13,23.1,24.99,38,48,Yellow,SD,1,0,1
JN-0182,13,55.3,11.02,135,14,Green,Blurry,0,0,0
JN-0337,14,24.5,5.9,161,23,Red,HD,0,0,0
JN-0153,14,28.6,12.35,104,49,Yellow,SD,0,0,0
JN-0141,14,25.7,6.63,158,33,Green,HD,1,0,0
JN-0007,14,48.5,14.25,133,34,Off,Blurry,0,0,0
JN-0069,14,5.0,2.22,100,48,Green,HD,0,0,0
JN-0380,14,45.2,15.77,97,30,Red,Blurry,0,0,0
JN-0162,14,22.8,13.27,65,15,Green,HD,1,1,0
JN-0176,14,50.2,11.69,7,15,Green,SD,0,0,0
JN-0454,14,31.3,17.89,163,4,Green,HD,0,0,0
JN-0007,14,37.5,8.19,32,42,Green,HD,1,0,0
JN-0067,14,42.8,13.72,95,37,Red,Offline,0,0,0
JN-0424,14,67.5,8.43,57,34,Red,SD,0,0,0
JN-0077,14,35.5,11.37,64,11,Red,HD,1,0,0
JN-0460,14,32.9,15.08,20,12,Red,SD,0,0,0
JN-0385,14,10.7,16.05,81,48,Red,Blurry,1,0,1
JN-0345,14,62.0,11.25,93,11,Green,HD,0,0,0
JN-0285,14,21.0,10.53,15,21,Red,SD,0,0,0
JN-0405,14,33.4,9.63,83,40,Off,Offline,1,0,0
JN-0065,14,47.2,12.71,123,16,Yellow,Blurry,0,0,0
JN-0115,14,16.3,7.55,46,2,Red,HD,0,0,0
JN-0256,14,31.2,7.47,100,32,Red,SD,0,0,0
JN-0162,14,17.6,12.14,102,43,Red,Blurry,0,0,0
JN-0387,14,37.1,12.29,164,17,Yellow,HD,0,0,0
JN-0100,14,41.7,9.53,153,45,Red,SD,0,0,0
JN-0050,14,36.0,8.3,87,28,Red,Blurry,0,0,1
JN-0482,14,34.7,4.16,45,43,Green,SD,1,0,0
JN-0134,14,32.7,9.53,106,36,Yellow,Offline,0,0,0
JN-0234,14,46.8,12.41,22,31,Yellow,HD,0,0,0
JN-0275,14,35.5,11.99,135,22,Green,HD,0,0,0
JN-0314,14,36.3,3.46,163,49,Green,SD,1,0,1
JN-0099,14,41.3,16.02,169,48,Yellow,Blurry,0,0,1
JN-0356,14,45.1,12.25,13,31,Red,HD,0,0,0
JN-0049,14,35.9,13.13,29,2,Red,HD,0,0,0
JN-0403,14,38.0,13.38,175,34,Red,SD,0,0,0
JN-0015,14,57.3,14.68,8,18,Yellow,SD,1,0,0
JN-0110,14,32.6,14.71,48,32,Red,SD,0,0,0
JN-0465,14,76.9,15.07,101,1,Red,HD,0,0,0
JN-0108,14,39.3,0.97,75,36,Red,HD,0,0,0
JN-0321,14,5.0,11.59,10,44,Red,HD,0,0,0
JN-0031,14,54.8,16.0,93,25,Off,HD,0,0,0
JN-0429,14,42.4,16.41,116,15,Red,Blurry,0,0,0
JN-0325,14,35.4,3.34,41,12,Red,SD,0,0,0
JN-0476,14,34.2,11.05,169,6,Off,Offline,0,0,0
JN-0160,14,33.3,6.8,42,10,Yellow,Offline,0,0,0
JN-0108,14,36.3,6.71,145,40,Red,Offline,0,0,1
JN-0153,14,27.9,17.49,83,34,Green,SD,0,0,0
JN-0296,14,56.0,11.7,143,15,Off,SD,0,0,0
JN-0249,14,6.3,21.04,15,6,Green,HD,0,0,0
JN-0204,14,60.9,12.21,68,39,Red,HD,0,0,0
JN-0048,14,20.1,16.79,174,38,Green,HD,0,0,0
JN-0118,14,34.8,10.87,161,31,Red,HD,0,1,1
JN-0445,14,30.7,11.62,147,17,Yellow,HD,0,0,0
JN-0193,14,68.4,6.5,112,16,Green,SD,1,0,0
JN-0252,14,33.4,13.28,8,32,Red,HD,0,0,0
JN-0467,14,38.9,16.07,75,43,Green,HD,0,0,1
JN-0348,14,17.8,9.24,27,8,Green,HD,0,0,1
JN-0198,14,52.3,17.76,172,10,Green,HD,0,0,1
JN-0187,14,48.5,17.2,11,26,Green,SD,0,0,0
JN-0130,14,52.8,7.13,5,5,Green,SD,1,0,0
JN-0270,14,39.3,5.53,56,49,Red,SD,0,0,0
JN-0100,14,45.1,18.59,69,26,Green,SD,0,0,1
JN-0132,14,17.4,4.78,154,11,Red,SD,0,0,0
JN-0043,14,8.6,12.11,117,14,Yellow,HD,0,1,0
JN-0227,14,28.7,20.41,5,6,Red,HD,0,0,0
JN-0399,14,55.5,10.78,17,10,Green,SD,0,0,0
JN-0051,14,48.9,11.54,158,46,Green,SD,0,0,1
JN-0306,14,40.5,14.59,111,2,Yellow,SD,0,0,0
JN-0440,14,57.1,10.41,179,46,Red,SD,0,0,0
JN-0247,14,25.4,7.0,36,40,Yellow,HD,1,0,0
JN-0032,14,47.3,20.28,54,1,Green,SD,0,0,0
JN-0398,14,59.8,16.19,157,28,Red,Blurry,0,0,0
JN-0282,14,34.9,2.34,107,10,Red,HD,0,0,0
JN-0021,14,43.3,11.54,4,8,Yellow,HD,0,0,0
JN-0186,14,41.4,15.5,93,0,Yellow,Blurry,1,0,0
JN-0008,14,42.9,16.75,129,3,Green,HD,0,0,0
JN-0404,14,24.2,4.05,104,38,Green,Blurry,0,0,0
JN-0449,14,24.3,16.34,146,1,Green,Blurry,0,0,0
JN-0102,14,35.8,13.06,17,10,Green,HD,0,0,0
JN-0446,14,52.7,8.45,98,17,Red,HD,0,0,0
JN-0489,14,59.6,8.55,169,12,Red,HD,1,0,0
JN-0111,14,28.0,9.68,125,39,Red,Blurry,0,0,0
JN-0293,14,38.6,8.39,65,30,Red,SD,0,0,0
JN-0274,14,40.4,3.16,136,47,Off,SD,0,0,0
JN-0451,14,21.9,14.6,30,27,Red,Blurry,0,0,0
JN-0388,14,33.0,12.37,152,43,Red,SD,0,0,0
JN-0131,14,22.5,9.5,166,43,Green,HD,0,0,0
JN-0301,14,60.6,2.28,24,38,Red,SD,0,0,0
JN-0221,14,15.2,16.56,75,42,Green,HD,0,0,0
JN-0055,14,36.2,7.59,29,15,Green,HD,0,0,0
JN-0299,14,19.8,10.61,167,17,Green,HD,0,0,0
JN-0497,14,5.0,15.62,38,24,Green,HD,0,0,0
JN-0142,14,54.9,5.46,140,40,Red,HD,0,0,0
JN-0291,14,49.7,11.82,72,4,Red,SD,0,0,0
JN-0448,14,29.9,7.08,32,35,Yellow,HD,0,0,1
JN-0385,14,34.2,10.16,137,14,Green,HD,0,0,0
JN-0083,14,30.6,15.4,94,20,Green,HD,0,0,0
JN-0314,14,34.8,16.46,117,12,Green,HD,0,0,0
JN-0108,14,9.0,16.16,176,15,Green,Blurry,0,0,0
JN-0421,14,45.3,8.11,50,49,Green,HD,0,0,0
JN-0419,14,50.3,17.48,69,38,Green,HD,0,0,0
JN-0397,14,23.6,7.76,34,26,Yellow,HD,0,0,0
JN-0007,14,31.0,6.58,61,46,Yellow,HD,1,0,0
JN-0235,14,57.7,2.32,176,50,Green,Blurry,1,0,0
JN-0166,14,33.2,14.18,52,11,Red,HD,0,0,0
JN-0291,14,41.0,18.75,38,10,Green,HD,0,1,0
JN-0008,14,34.2,11.75,11,9,Red,HD,0,0,0
JN-0390,14,33.3,17.97,101,17,Green,SD,1,0,0
JN-0181,14,65.3,15.48,64,40,Red,Blurry,0,0,0
JN-0283,14,43.4,12.57,139,15,Yellow,HD,0,0,0
JN-0043,14,19.8,12.47,118,8,Green,SD,0,0,0
JN-0131,14,17.6,8.64,168,10,Red,HD,1,0,0
JN-0048,14,25.9,17.46,80,40,Green,HD,0,0,0
JN-0050,14,38.3,9.64,36,3,Red,SD,0,0,0
JN-0249,14,21.9,16.56,64,30,Green,HD,0,0,0
JN-0146,14,62.2,2.96,144,9,Green,SD,0,0,0
JN-0413,14,29.5,14.43,4,4,Green,HD,1,0,0
JN-0109,14,59.1,5.5,171,1,Green,SD,1,0,0
JN-0459,14,36.6,23.32,165,29,Green,SD,0,0,0
JN-0017,14,10.6,20.29,100,37,Red,HD,1,0,0
JN-0409,14,72.2,22.4,136,25,Off,HD,0,0,0
JN-0265,15,33.9,5.23,173,2,Yellow,Blurry,0,0,0
JN-0445,15,35.3,17.25,163,15,Green,SD,0,0,0
JN-0392,15,18.3,11.49,150,40,Red,SD,0,0,0
JN-0038,15,47.3,9.34,153,38,Red,HD,1,0,0
JN-0371,15,36.9,12.39,63,16,Red,SD,0,0,0
JN-0086,15,26.9,4.87,163,9,Red,Blurry,0,0,0
JN-0292,15,47.4,7.22,64,16,Red,HD,0,0,0
JN-0278,15,70.1,7.47,57,45,Off,SD,0,1,0
JN-0442,15,37.9,15.96,147,25,Green,HD,0,0,1
JN-0236,15,18.8,4.79,175,6,Off,Blurry,0,0,0
JN-0045,15,66.2,19.2,50,34,Red,HD,0,0,0
JN-0124,15,51.2,12.56,170,36,Red,SD,0,0,0
JN-0118,15,32.2,3.73,148,50,Red,HD,0,0,0
JN-0244,15,27.9,12.73,102,43,Green,SD,0,0,0
JN-0374,15,36.9,12.42,26,2,Red,Offline,0,0,0
JN-0354,15,28.0,11.81,17,20,Red,HD,0,0,0
JN-0174,15,7.5,9.97,94,26,Off,HD,1,0,0
JN-0137,15,52.8,15.53,16,18,Green,HD,0,0,0
JN-0283,15,41.7,20.04,43,36,Red,Offline,0,0,0
JN-0048,15,22.2,6.38,168,32,Green,HD,0,0,0
JN-0154,15,64.2,13.56,172,11,Red,SD,0,0,1
JN-0050,15,32.9,10.48,156,17,Green,SD,1,0,0
JN-0460,15,28.9,3.92,66,10,Red,HD,0,0,0
JN-0500,15,25.5,12.77,43,29,Red,Blurry,1,0,0
JN-0382,15,35.9,12.11,94,8,Green,SD,0,0,0
JN-0263,15,38.8,13.0,55,37,Red,Blurry,0,0,0
JN-0493,15,64.1,20.29,147,5,Yellow,Blurry,0,0,0
JN-0087,15,22.7,13.32,89,21,Green,HD,0,0,0
JN-0114,15,55.9,8.11,100,8,Green,SD,0,0,0
JN-0131,15,24.1,9.67,53,12,Green,SD,0,0,0
JN-0012,15,24.1,13.01,19,3,Green,SD,0,0,0
JN-0425,15,39.7,17.03,109,50,Red,Blurry,0,0,0
JN-0170,15,31.6,9.26,78,15,Green,HD,0,0,0
JN-0445,15,43.7,9.83,175,2,Red,SD,1,0,0
JN-0154,15,34.5,10.88,16,0,Off,SD,0,0,0
JN-0417,15,32.8,11.15,124,49,Red,Offline,0,0,0
JN-0315,15,35.1,18.53,17,24,Red,SD,1,0,0
JN-0283,15,45.7,10.46,167,36,Green,HD,0,0,1
JN-0394,15,5.0,4.74,132,12,Green,HD,0,0,0
JN-0258,15,35.5,14.94,100,40,Red,SD,0,1,0
JN-0245,15,19.3,3.49,81,41,Red,HD,0,0,0
JN-0375,15,53.4,8.03,18,50,Green,HD,1,0,0
JN-0350,15,49.3,7.0,129,18,Green,HD,1,0,0
JN-0371,15,36.7,0.38,97,14,Red,Offline,0,0,0
JN-0008,15,42.7,6.78,60,34,Red,Blurry,0,0,0
JN-0287,15,37.0,14.08,66,3,Green,SD,0,0,1
JN-0077,15,26.3,16.75,66,9,Green,HD,0,0,0
JN-0140,15,13.9,8.8,87,4,Green,Blurry,0,0,0
JN-0127,15,46.6,14.26,105,2,Red,Blurry,0,0,0
JN-0190,15,20.9,13.49,164,6,Green,HD,0,0,0
JN-0418,15,15.4,6.79,65,6,Green,SD,0,0,0
JN-0108,15,28.1,15.01,106,39,Green,Offline,1,0,0
JN-0051,15,38.3,15.48,63,1,Red,HD,0,0,0
JN-0151,15,42.0,18.81,60,49,Off,HD,0,0,1
JN-0431,15,12.7,7.19,112,11,Red,HD,0,0,0
JN-0233,15,64.4,20.92,34,35,Red,HD,0,0,0
JN-0230,15,42.8,12.87,106,47,Green,HD,0,0,0
JN-0403,15,40.5,6.81,42,49,Green,Blurry,1,0,0
JN-0078,15,31.5,11.73,167,50,Red,HD,0,0,0
JN-0131,15,22.6,0.84,97,43,Green,Blurry,0,0,0
JN-0339,15,16.3,15.27,12,22,Green,SD,0,0,0
JN-0256,15,37.2,8.99,67,36,Green,SD,0,0,1
JN-0439,15,52.0,8.29,24,44,Red,SD,0,0,0
JN-0400,15,49.7,13.3,142,36,Red,HD,1,0,0
JN-0414,15,45.3,15.18,164,45,Red,SD,0,0,0
JN-0031,15,26.6,6.82,150,13,Green,HD,0,0,0
JN-0458,15,45.7,6.73,31,45,Red,HD,1,0,0
JN-0358,15,15.6,6.46,120,8,Green,HD,0,0,0
JN-0045,15,45.3,2.07,119,13,Red,Blurry,1,0,0
JN-0470,15,54.3,8.16,103,25,Red,HD,0,0,0
JN-0457,15,45.5,19.48,126,10,Yellow,Blurry,1,0,0
JN-0186,15,43.1,7.82,122,33,Green,SD,0,0,0
JN-0081,15,20.9,13.96,162,22,Red,HD,0,1,0
JN-0291,15,90.1,20.31,7,27,Red,SD,0,0,0
JN-0358,15,48.2,13.94,70,50,Red,HD,1,0,0
JN-0347,15,31.2,1.44,8,47,Yellow,SD,0,0,0
JN-0083,15,58.2,16.4,98,44,Green,HD,0,0,0
JN-0481,15,24.4,7.87,65,34,Green,HD,1,0,0
JN-0237,15,19.4,6.95,155,46,Off,HD,1,0,0
JN-0002,15,23.5,7.8,165,34,Green,HD,0,0,0
JN-0130,15,55.6,14.06,130,41,Green,HD,0,0,0
JN-0166,15,44.4,9.46,178,45,Green,Blurry,1,0,0
JN-0343,15,36.0,14.39,88,34,Green,HD,0,0,0
JN-0362,15,61.3,10.22,29,45,Red,HD,0,0,0
JN-0233,15,27.7,13.12,76,34,Green,Blurry,1,0,1
JN-0284,15,47.8,10.93,68,39,Red,HD,0,0,0
JN-0114,15,15.0,3.12,91,12,Green,HD,0,0,0
JN-0006,15,51.6,13.78,19,39,Green,HD,0,0,0
JN-0457,15,70.0,18.2,80,37,Green,Blurry,0,0,0
JN-0374,15,44.0,13.09,5,7,Green,HD,0,0,0
JN-0281,15,29.1,11.91,16,43,Red,SD,1,0,0
JN-0500,15,17.1,8.69,110,9,Red,SD,0,0,0
JN-0186,15,60.7,11.8,102,28,Green,SD,1,0,0
JN-0332,15,16.3,15.11,70,46,Green,SD,0,0,0
JN-0388,15,41.8,17.32,99,46,Green,HD,0,0,0
JN-0161,15,28.2,11.26,155,12,Red,Blurry,0,0,0
JN-0083,15,55.3,16.17,67,24,Red,HD,0,0,0
JN-0325,15,40.0,13.71,7,21,Yellow,HD,0,0,0
JN-0141,15,5.0,20.42,84,20,Off,HD,0,0,0
JN-0486,15,20.1,10.69,128,42,Green,SD,0,0,0
JN-0074,15,62.0,15.29,7,45,Red,HD,0,0,0
JN-0200,15,26.2,17.82,67,0,Green,HD,0,0,0
JN-0016,15,40.7,6.23,66,37,Green,Blurry,0,0,0
JN-0231,15,51.3,25.48,55,3,Red,HD,0,0,0
JN-0348,15,34.8,15.55,11,19,Yellow,SD,0,0,1
JN-0128,15,60.0,8.28,13,24,Green,Offline,0,0,0
JN-0256,15,33.6,5.02,86,16,Red,HD,0,0,0
JN-0331,15,34.0,4.35,5,13,Red,Blurry,0,0,0
JN-0176,15,77.6,7.64,142,46,Yellow,HD,0,0,0
JN-0447,15,31.2,15.69,63,14,Yellow,HD,0,0,0
JN-0148,15,43.3,18.86,15,22,Red,SD,0,0,0
JN-0065,15,19.8,11.88,95,30,Green,Blurry,0,0,1
JN-0245,15,28.8,2.61,110,27,Green,HD,0,0,0
JN-0233,15,15.5,21.9,158,32,Green,HD,1,0,0
JN-0066,15,58.5,14.39,73,24,Red,Offline,0,0,0
JN-0272,15,22.6,13.49,128,20,Green,Blurry,0,0,0
JN-0158,15,22.9,9.52,175,12,Green,SD,0,0,0
JN-0114,15,39.2,10.55,149,6,Green,HD,0,0,0
JN-0213,15,31.8,0.7,56,11,Red,SD,0,1,0
JN-0043,15,40.4,6.77,133,43,Red,SD,0,0,0
JN-0014,16,54.3,10.55,171,49,Green,HD,0,0,0
JN-0352,16,33.9,14.16,156,48,Red,SD,0,0,1
JN-0251,16,26.8,15.26,143,4,Green,Blurry,0,0,0
JN-0123,16,36.0,16.34,95,23,Green,SD,0,0,0
JN-0372,16,34.4,12.78,167,46,Red,SD,1,0,1
JN-0392,16,36.7,12.52,133,16,Green,SD,0,0,0
JN-0242,16,26.1,17.92,150,5,Green,SD,0,0,0
JN-0402,16,37.6,10.87,180,49,Red,HD,0,0,0
JN-0340,16,43.6,13.76,152,44,Yellow,HD,1,0,0
JN-0212,16,40.9,3.94,158,0,Red,SD,0,0,0
JN-0241,16,62.4,17.15,22,33,Red,Blurry,0,0,0
JN-0200,16,44.6,17.24,15,23,Green,HD,0,0,0
JN-0476,16,27.3,6.36,143,8,Green,HD,0,0,0
JN-0186,16,52.7,19.57,61,41,Green,Blurry,1,0,0
JN-0095,16,47.5,17.34,155,22,Red,HD,0,0,0
JN-0307,16,58.1,19.98,166,29,Red,SD,0,0,0
JN-0313,16,48.6,10.88,55,13,Yellow,SD,0,0,0
JN-0200,16,44.1,12.1,42,0,Red,HD,0,0,0
JN-0243,16,34.8,12.04,16,30,Green,HD,0,0,0
JN-0255,16,17.3,23.87,136,12,Green,Blurry,0,0,0
JN-0322,16,37.5,6.95,145,5,Red,HD,1,0,0
JN-0491,16,35.6,13.03,84,16,Yellow,SD,0,0,0
JN-0155,16,30.5,12.97,67,22,Green,HD,0,0,1
JN-0316,16,62.1,4.15,23,48,Green,Blurry,0,0,0
JN-0055,16,19.0,13.75,57,43,Green,HD,0,0,0
JN-0229,16,36.0,12.54,103,48,Green,SD,1,0,0
JN-0007,16,29.2,6.05,172,23,Red,HD,0,0,0
JN-0307,16,39.5,10.71,105,4,Red,Blurry,0,0,0
JN-0371,16,70.4,14.3,98,2,Green,HD,0,0,0
JN-0488,16,28.2,11.26,20,45,Red,HD,1,0,0
JN-0026,16,14.3,8.89,87,42,Green,HD,0,0,0
JN-0374,16,33.3,13.28,53,5,Green,HD,0,0,0
JN-0456,16,37.6,6.56,134,8,Red,SD,0,0,0
JN-0364,16,30.6,6.68,176,37,Red,HD,0,0,0
JN-0265,16,23.5,8.78,94,17,Green,SD,1,0,0
JN-0341,16,42.3,15.97,160,36,Yellow,HD,0,0,0
JN-0201,16,39.8,11.4,67,46,Green,HD,1,0,0
JN-0125,16,30.3,7.17,37,22,Red,HD,1,1,0
JN-0371,16,54.8,20.79,124,21,Red,HD,0,0,0
JN-0379,16,65.5,14.46,57,46,Yellow,Offline,1,0,1
JN-0300,16,20.6,13.64,80,49,Green,SD,0,0,1
JN-0379,16,23.8,7.29,63,38,Yellow,HD,0,0,0
JN-0455,16,26.6,13.9,35,33,Red,SD,0,0,0
JN-0466,16,51.4,7.68,137,40,Off,SD,0,0,0
JN-0036,16,40.2,11.61,154,5,Red,HD,1,0,0
JN-0178,16,16.3,0.92,65,7,Red,SD,0,1,0
JN-0336,16,22.8,3.32,146,41,Yellow,Offline,1,0,0
JN-0429,16,52.4,11.98,17,25,Red,HD,1,0,0
JN-0124,16,8.6,4.44,105,34,Red,HD,0,0,0
JN-0289,16,81.6,14.24,58,49,Red,Blurry,0,0,0
JN-0405,16,30.1,20.0,53,37,Red,SD,0,0,0
JN-0402,16,55.4,17.66,106,36,Green,HD,0,0,0
JN-0382,16,38.2,3.48,155,30,Green,Offline,0,0,0
JN-0395,16,40.7,17.82,90,14,Green,HD,0,0,1
JN-0143,16,26.6,15.65,107,21,Red,HD,0,0,0
JN-0140,16,65.6,9.21,15,8,Yellow,HD,0,0,0
JN-0287,16,54.2,4.91,166,49,Yellow,HD,0,0,0
JN-0106,16,26.0,16.32,83,31,Red,HD,0,0,0
JN-0222,16,43.6,13.54,15,3,Green,HD,0,0,0
JN-0170,16,20.0,14.48,7,15,Yellow,Blurry,1,0,0
JN-0206,16,35.5,10.21,111,17,Green,HD,0,0,0
JN-0488,16,49.8,13.8,118,18,Green,HD,0,0,0
JN-0375,16,35.1,14.81,138,32,Red,SD,0,0,0
JN-0460,16,57.6,10.77,13,22,Red,HD,0,0,0
JN-0076,16,49.8,18.67,76,29,Off,Offline,1,0,0
JN-0351,16,33.6,3.02,129,25,Green,HD,0,0,1
JN-0438,16,25.6,12.39,94,31,Green,HD,0,0,0
JN-0157,16,25.6,15.16,9,41,Green,Blurry,0,0,1
JN-0116,16,64.1,7.12,160,49,Red,SD,1,0,0
JN-0220,16,53.3,10.6,139,22,Yellow,HD,0,0,0
JN-0023,16,19.6,16.17,107,25,Off,HD,1,0,0
JN-0379,16,30.2,9.43,135,37,Green,HD,0,1,0
JN-0319,16,24.0,7.74,86,34,Yellow,SD,0,0,0
JN-0120,16,30.0,12.28,34,27,Green,HD,1,0,0
JN-0129,16,36.0,14.63,81,28,Green,HD,0,0,1
JN-0017,16,45.7,18.24,48,15,Red,HD,0,0,0
JN-0393,16,37.0,15.36,138,14,Red,HD,0,0,0
JN-0230,16,24.1,9.78,16,40,Red,SD,0,0,0
JN-0126,16,76.0,8.13,130,45,Red,Blurry,0,0,0
JN-0366,16,37.2,11.15,62,10,Red,SD,0,0,0
JN-0219,16,14.7,11.14,166,2,Green,HD,0,0,0
JN-0377,16,35.5,4.82,93,38,Red,SD,0,0,0
JN-0181,16,45.2,8.32,26,27,Green,HD,1,0,0
JN-0285,16,47.1,17.6,75,6,Yellow,SD,0,0,0
JN-0189,16,40.5,5.81,84,12,Red,Blurry,0,0,1
JN-0191,16,19.1,8.45,30,45,Red,SD,1,0,0
JN-0279,16,45.1,15.42,21,40,Green,Blurry,0,0,0
JN-0091,16,14.8,17.53,128,2,Green,HD,0,0,0
JN-0239,16,14.3,8.59,173,29,Red,SD,1,0,0
JN-0056,16,21.5,6.94,100,9,Green,HD,0,0,1
JN-0440,16,42.3,7.26,16,13,Red,HD,0,0,0
JN-0009,16,29.5,10.88,151,23,Red,HD,1,0,0
JN-0056,16,25.0,21.02,124,11,Red,Offline,1,0,0
JN-0017,16,33.3,15.97,33,39,Green,SD,0,0,0
JN-0146,16,24.3,0.96,134,19,Off,HD,0,0,0
JN-0055,16,43.1,21.76,17,10,Green,HD,0,0,0
JN-0080,16,34.1,16.49,2,39,Red,Offline,0,0,0
JN-0250,16,55.6,14.59,156,9,Red,HD,0,0,0
JN-0113,16,22.7,12.45,163,37,Green,Offline,1,0,0
JN-0341,16,39.0,9.36,140,34,Green,SD,0,0,0
JN-0340,16,45.2,14.15,12,47,Red,HD,0,0,0
JN-0402,16,18.9,10.48,170,37,Red,HD,0,0,0
JN-0096,16,31.1,14.33,122,18,Green,HD,0,0,0
JN-0248,16,38.9,10.52,122,46,Red,Offline,0,0,0
JN-0460,16,43.5,19.61,85,31,Green,HD,0,0,0
JN-0301,16,47.4,13.6,62,12,Red,HD,0,1,0
JN-0064,16,67.7,7.58,27,22,Green,SD,0,0,0
JN-0240,16,52.6,10.03,63,8,Green,HD,1,0,0
JN-0072,16,31.7,18.83,139,8,Red,SD,0,0,0
JN-0313,16,44.4,15.51,172,23,Red,HD,0,0,0
JN-0176,16,37.8,15.92,44,14,Red,HD,0,0,1
JN-0384,16,31.7,4.06,101,28,Red,HD,0,0,0
JN-0499,16,29.9,7.42,175,12,Green,HD,0,0,0
JN-0071,16,32.4,11.12,137,48,Red,HD,0,0,0
JN-0028,16,28.6,2.47,43,2,Yellow,HD,0,1,1
JN-0367,16,40.8,16.05,38,7,Green,SD,0,0,0
JN-0171,16,39.9,10.7,37,12,Red,SD,0,0,0
JN-0452,16,37.3,10.5,68,12,Green,Blurry,1,0,0
JN-0001,16,30.5,16.58,11,16,Red,HD,0,0,0
JN-0438,16,20.0,16.6,84,43,Green,SD,0,0,0
JN-0493,17,42.8,11.84,69,29,Red,SD,0,0,0
JN-0282,17,56.3,14.88,68,9,Red,HD,0,0,0
JN-0448,17,29.6,9.98,26,21,Green,SD,0,0,0
JN-0499,17,35.9,2.88,68,23,Green,HD,0,0,1
JN-0440,17,27.3,8.79,42,50,Green,HD,0,0,0
JN-0498,17,22.1,12.09,154,7,Red,SD,0,0,0
JN-0373,17,30.1,5.27,14,20,Green,SD,0,0,0
JN-0160,17,51.7,19.71,103,5,Red,Offline,0,0,0
JN-0239,17,56.2,15.63,108,40,Yellow,SD,0,0,0
JN-0388,17,77.8,10.08,170,17,Red,SD,0,0,0
JN-0096,17,20.6,16.39,35,33,Green,SD,0,1,0
JN-0222,17,34.2,15.24,120,36,Green,HD,1,0,0
JN-0259,17,39.1,12.88,51,38,Green,SD,0,1,1
JN-0327,17,55.8,11.77,95,47,Red,HD,0,0,0
JN-0461,17,66.6,6.9,77,10,Red,Blurry,0,0,0
JN-0361,17,25.0,4.85,22,9,Red,HD,0,0,0
JN-0373,17,38.2,21.73,121,0,Red,HD,0,0,0
JN-0456,17,42.0,16.32,74,45,Red,SD,0,0,0
JN-0091,17,37.1,17.9,136,34,Green,Blurry,0,0,0
JN-0442,17,51.7,9.56,75,12,Red,SD,0,0,0
JN-0014,17,68.2,8.06,76,41,Green,HD,0,0,0
JN-0124,17,9.8,10.48,93,45,Green,HD,0,0,0
JN-0334,17,66.2,5.26,120,1,Green,HD,0,0,0
JN-0494,17,46.3,9.85,62,41,Green,Blurry,0,0,0
JN-0188,17,39.1,14.87,83,37,Red,SD,0,0,0
JN-0018,17,20.6,20.77,162,37,Off,SD,0,0,0
JN-0381,17,40.4,12.31,144,49,Green,HD,0,0,0
JN-0078,17,27.2,11.5,86,23,Green,HD,0,0,0
JN-0182,17,64.5,16.97,156,47,Green,HD,1,1,0
JN-0304,17,37.7,17.3,62,13,Off,HD,0,0,1
JN-0475,17,49.2,13.95,5,1,Red,Blurry,0,0,0
JN-0455,17,60.1,2.74,20,4,Green,Offline,1,0,0
JN-0413,17,38.1,0.46,81,19,Red,SD,0,0,0
JN-0002,17,28.1,13.28,95,37,Red,SD,0,0,0
JN-0122,17,11.8,11.68,44,44,Green,SD,0,0,0
JN-0331,17,39.7,17.26,16,25,Off,Offline,0,0,0
JN-0195,17,35.6,15.82,158,46,Green,HD,0,0,0
JN-0188,17,30.8,1.83,162,25,Yellow,HD,0,0,0
JN-0105,17,66.8,9.62,8,38,Red,Offline,0,0,0
JN-0438,17,37.0,5.73,8,29,Green,HD,0,0,0
JN-0499,17,51.3,15.42,29,33,Red,Blurry,0,0,0
JN-0347,17,54.7,2.54,69,32,Green,HD,0,0,0
JN-0032,17,32.1,17.11,148,2,Green,HD,0,0,0
JN-0029,17,20.7,22.68,71,40,Red,SD,1,0,0
JN-0310,17,30.7,10.32,70,37,Red,HD,1,0,0
JN-0118,17,40.5,9.77,105,37,Red,Blurry,1,0,0
JN-0178,17,28.0,16.09,65,36,Green,SD,0,0,0
JN-0035,17,32.6,14.61,66,16,Green,HD,0,0,0
